constellation,constellation_pattern,modulus,class,window,statistic,g,n_obs,empirical,predicted,predicted_wheel_only,se,z,z_wheel_only,class_mod_6,class_mod_30,class_mod_7,class_mod_11,dist_to_mult_7,dist_to_mult_11,paper_direction,text
cousin,"(0,4)",2310,2227,le_1e9,hazard,60,21455,0.0554183,0.0512068,0.0572235,0.00147116,2.863,-1.227,1,7,1,5,1,5,,"Cousin primes (p, p+4), class 2227 mod 2310, p <= 1e9: hazard of the next pair at gap 60 is 0.05542 vs predicted 0.05121; z = +2.9."
cousin,"(0,4)",2310,2227,le_1e9,hazard,102,18044,0.0625693,0.0601141,0.0570424,0.00181677,1.351,3.042,1,7,1,5,1,5,,"Cousin primes (p, p+4), class 2227 mod 2310, p <= 1e9: hazard of the next pair at gap 102 is 0.06257 vs predicted 0.06011; z = +1.4."
cousin,"(0,4)",2310,2227,le_1e9,hazard,174,13333,0,0,0,0,,,1,7,1,5,1,5,,"Cousin primes (p, p+4), class 2227 mod 2310, p <= 1e9: hazard of the next pair at gap 174 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2227,le_1e9,hazard,300,8666,0,0,0,0,,,1,7,1,5,1,5,,"Cousin primes (p, p+4), class 2227 mod 2310, p <= 1e9: hazard of the next pair at gap 300 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2227,le_1e9,autocorr_lag1,,25383,-0.0123547,0,0,0.00605419,-2.041,-2.041,1,7,1,5,1,5,,"Cousin primes (p, p+4), class 2227 mod 2310, p <= 1e9: lag-1 autocorrelation of consecutive normalized gaps is -0.0124 (hazard model predicts 0); z = -2.0."
cousin,"(0,4)",2310,2239,le_1e9,mean_norm_gap,,25352,0.945984,0.95291,0.956075,0.00591515,-1.171,-1.706,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: mean normalized gap runs 5.4% short; model predicts 4.7% short; z = -1.2."
cousin,"(0,4)",2310,2239,le_1e9,var_norm_gap,,25352,0.904308,0.97308,0.952068,0.0165212,-4.163,-2.891,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: variance of the normalized gap is 0.9043 vs predicted 0.9731; z = -4.2."
cousin,"(0,4)",2310,2239,le_1e9,skew_norm_gap,,25352,2.05708,2.01268,2.03569,0.0554664,0.8005,0.3856,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: skewness of the normalized gap is 2.057 vs predicted 2.013; z = +0.8."
cousin,"(0,4)",2310,2239,le_1e9,kurt_norm_gap,,25352,6.20753,5.76617,5.89313,0.575128,0.7674,0.5467,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: excess kurtosis of the normalized gap is 6.208 vs predicted 5.766; z = +0.8."
cousin,"(0,4)",2310,2239,le_1e9,p_tail_2x,,25352,0.136321,0.136969,0.136879,0.0021118,-0.3073,-0.2643,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: P(gap > 2x class mean) is 0.1363 vs predicted 0.137; z = -0.3."
cousin,"(0,4)",2310,2239,le_1e9,p_tail_3x,,25352,0.0534475,0.0531179,0.053871,0.00141001,0.2337,-0.3004,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: P(gap > 3x class mean) is 0.05345 vs predicted 0.05312; z = +0.2."
cousin,"(0,4)",2310,2239,le_1e9,p_tail_5x,,25352,0.0066267,0.00675441,0.00721537,0.000531914,-0.2401,-1.107,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: P(gap > 5x class mean) is 0.006627 vs predicted 0.006754; z = -0.2."
cousin,"(0,4)",2310,2239,le_1e9,p_gap_6,,25352,0,0,0,0,,,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: P(gap = 6) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2239,le_1e9,p_gap_12,,25352,0,0,0,0,,,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: P(gap = 12) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2239,le_1e9,p_gap_18,,25352,0,0,0,0,,,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: P(gap = 18) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2239,le_1e9,p_gap_30,,25352,0.0586147,0.0582513,0.0540604,0.00147972,0.2456,3.078,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: P(gap = 30) is 0.05861 vs predicted 0.05825; z = +0.2."
cousin,"(0,4)",2310,2239,le_1e9,hazard,6,25352,0,0,0,0,,,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: hazard of the next pair at gap 6 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2239,le_1e9,hazard,24,25352,0.0531319,0.0513722,0.0574223,0.00142227,1.237,-3.017,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: hazard of the next pair at gap 24 is 0.05313 vs predicted 0.05137; z = +1.2."
cousin,"(0,4)",2310,2239,le_1e9,hazard,42,22519,0,0,0,0,,,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: hazard of the next pair at gap 42 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2239,le_1e9,hazard,60,19967,0,0,0,0,,,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: hazard of the next pair at gap 60 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2239,le_1e9,hazard,102,17812,0,0,0,0,,,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: hazard of the next pair at gap 102 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2239,le_1e9,hazard,174,13082,0.065357,0.059791,0.0567732,0.00202113,2.754,4.247,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: hazard of the next pair at gap 174 is 0.06536 vs predicted 0.05979; z = +2.8."
cousin,"(0,4)",2310,2239,le_1e9,hazard,300,8437,0.0611592,0.0555171,0.0564498,0.00268884,2.098,1.751,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: hazard of the next pair at gap 300 is 0.06116 vs predicted 0.05552; z = +2.1."
cousin,"(0,4)",2310,2239,le_1e9,autocorr_lag1,,25351,0.00577978,0,0,0.00617881,0.9354,0.9354,1,19,6,6,1,5,,"Cousin primes (p, p+4), class 2239 mod 2310, p <= 1e9: lag-1 autocorrelation of consecutive normalized gaps is +0.0058 (hazard model predicts 0); z = +0.9."
cousin,"(0,4)",2310,2263,le_1e9,mean_norm_gap,,25352,0.936476,0.942267,0.92921,0.00598096,-0.9683,1.215,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: mean normalized gap runs 6.4% short; model predicts 5.8% short; z = -1.0."
cousin,"(0,4)",2310,2263,le_1e9,var_norm_gap,,25352,0.918797,1.00156,0.960812,0.0146969,-5.632,-2.859,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: variance of the normalized gap is 0.9188 vs predicted 1.002; z = -5.6."
cousin,"(0,4)",2310,2263,le_1e9,skew_norm_gap,,25352,1.85132,1.95739,2.01121,0.0381548,-2.78,-4.191,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: skewness of the normalized gap is 1.851 vs predicted 1.957; z = -2.8."
cousin,"(0,4)",2310,2263,le_1e9,kurt_norm_gap,,25352,4.53997,5.44685,5.77653,0.323728,-2.801,-3.82,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: excess kurtosis of the normalized gap is 4.54 vs predicted 5.447; z = -2.8."
cousin,"(0,4)",2310,2263,le_1e9,p_tail_2x,,25352,0.143697,0.142067,0.14359,0.00216671,0.7522,0.04923,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: P(gap > 2x class mean) is 0.1437 vs predicted 0.1421; z = +0.8."
cousin,"(0,4)",2310,2263,le_1e9,p_tail_3x,,25352,0.056248,0.055133,0.0593887,0.00143922,0.7747,-2.182,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: P(gap > 3x class mean) is 0.05625 vs predicted 0.05513; z = +0.8."
cousin,"(0,4)",2310,2263,le_1e9,p_tail_5x,,25352,0.00658725,0.00720925,0.00807718,0.000501832,-1.239,-2.969,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: P(gap > 5x class mean) is 0.006587 vs predicted 0.007209; z = -1.2."
cousin,"(0,4)",2310,2263,le_1e9,p_gap_6,,25352,0.0549069,0.0513722,0.0574223,0.00143255,2.467,-1.756,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: P(gap = 6) is 0.05491 vs predicted 0.05137; z = +2.5."
cousin,"(0,4)",2310,2263,le_1e9,p_gap_12,,25352,0,0,0,0,,,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: P(gap = 12) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2263,le_1e9,p_gap_18,,25352,0,0,0,0,,,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: P(gap = 18) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2263,le_1e9,p_gap_30,,25352,0.0581808,0.055205,0.050901,0.00146388,2.033,4.973,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: P(gap = 30) is 0.05818 vs predicted 0.05521; z = +2.0."
cousin,"(0,4)",2310,2263,le_1e9,hazard,6,25352,0.0549069,0.0513722,0.0574223,0.00143255,2.467,-1.756,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: hazard of the next pair at gap 6 is 0.05491 vs predicted 0.05137; z = +2.5."
cousin,"(0,4)",2310,2263,le_1e9,hazard,24,23960,0.051586,0.0513177,0.0573538,0.0014229,0.1885,-4.054,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: hazard of the next pair at gap 24 is 0.05159 vs predicted 0.05132; z = +0.2."
cousin,"(0,4)",2310,2263,le_1e9,hazard,42,21249,0,0,0,0,,,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: hazard of the next pair at gap 42 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2263,le_1e9,hazard,60,21249,0.0524731,0.0512027,0.0572235,0.00146177,0.869,-3.25,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: hazard of the next pair at gap 60 is 0.05247 vs predicted 0.0512; z = +0.9."
cousin,"(0,4)",2310,2263,le_1e9,hazard,102,16925,0,0,0,0,,,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: hazard of the next pair at gap 102 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2263,le_1e9,hazard,174,12373,0.0644145,0.0597415,0.0567236,0.00215966,2.164,3.561,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: hazard of the next pair at gap 174 is 0.06441 vs predicted 0.05974; z = +2.2."
cousin,"(0,4)",2310,2263,le_1e9,hazard,300,8191,0,0,0,0,,,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: hazard of the next pair at gap 300 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2263,le_1e9,autocorr_lag1,,25351,-0.00377912,0,0,0.0062898,-0.6008,-0.6008,1,13,2,8,2,3,,"Cousin primes (p, p+4), class 2263 mod 2310, p <= 1e9: lag-1 autocorrelation of consecutive normalized gaps is -0.0038 (hazard model predicts 0); z = -0.6."
cousin,"(0,4)",2310,2269,le_1e9,mean_norm_gap,,25394,0.957041,0.96414,0.963894,0.00594666,-1.194,-1.152,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: mean normalized gap runs 4.3% short; model predicts 3.6% short; z = -1.2."
cousin,"(0,4)",2310,2269,le_1e9,var_norm_gap,,25394,0.907463,0.981484,0.966052,0.0152098,-4.867,-3.852,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: variance of the normalized gap is 0.9075 vs predicted 0.9815; z = -4.9."
cousin,"(0,4)",2310,2269,le_1e9,skew_norm_gap,,25394,1.93106,1.99242,1.99556,0.0409989,-1.497,-1.573,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: skewness of the normalized gap is 1.931 vs predicted 1.992; z = -1.5."
cousin,"(0,4)",2310,2269,le_1e9,kurt_norm_gap,,25394,5.17289,5.7019,5.69886,0.34126,-1.55,-1.541,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: excess kurtosis of the normalized gap is 5.173 vs predicted 5.702; z = -1.6."
cousin,"(0,4)",2310,2269,le_1e9,p_tail_2x,,25394,0.135623,0.137032,0.140993,0.00213996,-0.6586,-2.51,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: P(gap > 2x class mean) is 0.1356 vs predicted 0.137; z = -0.7."
cousin,"(0,4)",2310,2269,le_1e9,p_tail_3x,,25394,0.0527684,0.0519532,0.0539494,0.00143499,0.5681,-0.823,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: P(gap > 3x class mean) is 0.05277 vs predicted 0.05195; z = +0.6."
cousin,"(0,4)",2310,2269,le_1e9,p_tail_5x,,25394,0.0061038,0.00668077,0.00695883,0.000491223,-1.175,-1.741,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: P(gap > 5x class mean) is 0.006104 vs predicted 0.006681; z = -1.2."
cousin,"(0,4)",2310,2269,le_1e9,p_gap_6,,25394,0,0,0,0,,,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: P(gap = 6) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2269,le_1e9,p_gap_12,,25394,0,0,0,0,,,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: P(gap = 12) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2269,le_1e9,p_gap_18,,25394,0.0547767,0.0513722,0.0574223,0.00145606,2.338,-1.817,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: P(gap = 18) is 0.05478 vs predicted 0.05137; z = +2.3."
cousin,"(0,4)",2310,2269,le_1e9,p_gap_30,,25394,0,0,0,0,,,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: P(gap = 30) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2269,le_1e9,hazard,6,25394,0,0,0,0,,,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: hazard of the next pair at gap 6 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2269,le_1e9,hazard,24,24003,0.0521185,0.0513177,0.0573538,0.00146527,0.5465,-3.573,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: hazard of the next pair at gap 24 is 0.05212 vs predicted 0.05132; z = +0.5."
cousin,"(0,4)",2310,2269,le_1e9,hazard,42,22752,0,0,0,0,,,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: hazard of the next pair at gap 42 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2269,le_1e9,hazard,60,21448,0.0549702,0.0512113,0.0572235,0.00152448,2.466,-1.478,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: hazard of the next pair at gap 60 is 0.05497 vs predicted 0.05121; z = +2.5."
cousin,"(0,4)",2310,2269,le_1e9,hazard,102,17752,0,0,0,0,,,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: hazard of the next pair at gap 102 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2269,le_1e9,hazard,174,12448,0,0,0,0,,,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: hazard of the next pair at gap 174 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2269,le_1e9,hazard,300,8522,0,0,0,0,,,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: hazard of the next pair at gap 300 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2269,le_1e9,autocorr_lag1,,25393,0.000819519,0,0,0.00624664,0.1312,0.1312,1,19,1,3,1,3,,"Cousin primes (p, p+4), class 2269 mod 2310, p <= 1e9: lag-1 autocorrelation of consecutive normalized gaps is +0.0008 (hazard model predicts 0); z = +0.1."
cousin,"(0,4)",2310,2287,le_1e9,mean_norm_gap,,25290,0.969971,0.96943,0.958561,0.0061612,0.08793,1.852,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: mean normalized gap runs 3.0% short; model predicts 3.1% short; z = +0.1."
cousin,"(0,4)",2310,2287,le_1e9,var_norm_gap,,25290,0.940125,1.00192,0.972375,0.0154552,-3.998,-2.087,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: variance of the normalized gap is 0.9401 vs predicted 1.002; z = -4.0."
cousin,"(0,4)",2310,2287,le_1e9,skew_norm_gap,,25290,1.88398,1.92754,1.97645,0.0407208,-1.07,-2.271,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: skewness of the normalized gap is 1.884 vs predicted 1.928; z = -1.1."
cousin,"(0,4)",2310,2287,le_1e9,kurt_norm_gap,,25290,4.98773,5.32728,5.61228,0.335007,-1.014,-1.864,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: excess kurtosis of the normalized gap is 4.988 vs predicted 5.327; z = -1.0."
cousin,"(0,4)",2310,2287,le_1e9,p_tail_2x,,25290,0.138434,0.135232,0.140682,0.00216922,1.476,-1.036,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: P(gap > 2x class mean) is 0.1384 vs predicted 0.1352; z = +1.5."
cousin,"(0,4)",2310,2287,le_1e9,p_tail_3x,,25290,0.0507315,0.0511149,0.0547501,0.00139801,-0.2743,-2.875,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: P(gap > 3x class mean) is 0.05073 vs predicted 0.05111; z = -0.3."
cousin,"(0,4)",2310,2287,le_1e9,p_tail_5x,,25290,0.00589166,0.00631857,0.00729511,0.000474602,-0.8995,-2.957,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: P(gap > 5x class mean) is 0.005892 vs predicted 0.006319; z = -0.9."
cousin,"(0,4)",2310,2287,le_1e9,p_gap_6,,25290,0.0543298,0.0513722,0.0574223,0.00143792,2.057,-2.151,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: P(gap = 6) is 0.05433 vs predicted 0.05137; z = +2.1."
cousin,"(0,4)",2310,2287,le_1e9,p_gap_12,,25290,0,0,0,0,,,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: P(gap = 12) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2287,le_1e9,p_gap_18,,25290,0,0,0,0,,,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: P(gap = 18) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2287,le_1e9,p_gap_30,,25290,0,0,0,0,,,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: P(gap = 30) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2287,le_1e9,hazard,6,25290,0.0543298,0.0513722,0.0574223,0.00143792,2.057,-2.151,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: hazard of the next pair at gap 6 is 0.05433 vs predicted 0.05137; z = +2.1."
cousin,"(0,4)",2310,2287,le_1e9,hazard,24,23916,0,0,0,0,,,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: hazard of the next pair at gap 24 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2287,le_1e9,hazard,42,22667,0.059955,0.0575605,0.0572876,0.00160338,1.493,1.664,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: hazard of the next pair at gap 42 is 0.05996 vs predicted 0.05756; z = +1.5."
cousin,"(0,4)",2310,2287,le_1e9,hazard,60,21308,0.0531256,0.0512068,0.0572235,0.00148108,1.296,-2.767,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: hazard of the next pair at gap 60 is 0.05313 vs predicted 0.05121; z = +1.3."
cousin,"(0,4)",2310,2287,le_1e9,hazard,102,17948,0.0621796,0.0601143,0.0570425,0.00183184,1.127,2.804,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: hazard of the next pair at gap 102 is 0.06218 vs predicted 0.06011; z = +1.1."
cousin,"(0,4)",2310,2287,le_1e9,hazard,174,13237,0,0,0,0,,,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: hazard of the next pair at gap 174 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2287,le_1e9,hazard,300,9290,0.0558665,0.0555777,0.0564928,0.00232991,0.1239,-0.2688,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: hazard of the next pair at gap 300 is 0.05587 vs predicted 0.05558; z = +0.1."
cousin,"(0,4)",2310,2287,le_1e9,autocorr_lag1,,25289,-0.00481779,0,0,0.00635856,-0.7577,-0.7577,1,7,5,10,2,1,,"Cousin primes (p, p+4), class 2287 mod 2310, p <= 1e9: lag-1 autocorrelation of consecutive normalized gaps is -0.0048 (hazard model predicts 0); z = -0.8."
cousin,"(0,4)",2310,2293,le_1e9,mean_norm_gap,,25511,1.00563,1.00024,0.99503,0.00623647,0.8642,1.699,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: mean normalized gap runs 0.6% long; model predicts 0.0% long; z = +0.9."
cousin,"(0,4)",2310,2293,le_1e9,var_norm_gap,,25511,0.962305,1.00307,0.974801,0.0162647,-2.506,-0.7683,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: variance of the normalized gap is 0.9623 vs predicted 1.003; z = -2.5."
cousin,"(0,4)",2310,2293,le_1e9,skew_norm_gap,,25511,1.92543,1.92194,1.9678,0.0539317,0.06473,-0.7857,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: skewness of the normalized gap is 1.925 vs predicted 1.922; z = +0.1."
cousin,"(0,4)",2310,2293,le_1e9,kurt_norm_gap,,25511,5.45823,5.32897,5.56956,0.568445,0.2274,-0.1958,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: excess kurtosis of the normalized gap is 5.458 vs predicted 5.329; z = +0.2."
cousin,"(0,4)",2310,2293,le_1e9,p_tail_2x,,25511,0.133197,0.134438,0.135584,0.00213498,-0.581,-1.118,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: P(gap > 2x class mean) is 0.1332 vs predicted 0.1344; z = -0.6."
cousin,"(0,4)",2310,2293,le_1e9,p_tail_3x,,25511,0.0472737,0.0471918,0.0488046,0.00133988,0.06116,-1.143,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: P(gap > 3x class mean) is 0.04727 vs predicted 0.04719; z = +0.1."
cousin,"(0,4)",2310,2293,le_1e9,p_tail_5x,,25511,0.00544863,0.00562191,0.0060145,0.000462423,-0.3747,-1.224,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: P(gap > 5x class mean) is 0.005449 vs predicted 0.005622; z = -0.4."
cousin,"(0,4)",2310,2293,le_1e9,p_gap_6,,25511,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: P(gap = 6) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2293,le_1e9,p_gap_12,,25511,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: P(gap = 12) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2293,le_1e9,p_gap_18,,25511,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: P(gap = 18) is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2293,le_1e9,p_gap_30,,25511,0.0628748,0.061471,0.0574223,0.00153809,0.9127,3.545,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: P(gap = 30) is 0.06287 vs predicted 0.06147; z = +0.9."
cousin,"(0,4)",2310,2293,le_1e9,hazard,6,25511,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: hazard of the next pair at gap 6 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2293,le_1e9,hazard,24,25511,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: hazard of the next pair at gap 24 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2293,le_1e9,hazard,42,22579,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: hazard of the next pair at gap 42 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2293,le_1e9,hazard,60,21319,0.0543647,0.0512006,0.0572235,0.00160014,1.977,-1.787,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: hazard of the next pair at gap 60 is 0.05436 vs predicted 0.0512; z = +2.0."
cousin,"(0,4)",2310,2293,le_1e9,hazard,102,17980,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: hazard of the next pair at gap 102 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2293,le_1e9,hazard,174,14082,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: hazard of the next pair at gap 174 is 0 vs predicted 0; z undefined."
cousin,"(0,4)",2310,2293,le_1e9,hazard,300,9284,0,0,0,0,,,1,13,4,5,3,5,,"Cousin primes (p, p+4), class 2293 mod 2310, p <= 1e9: hazard of the next pair at gap 300 is 0 vs predicted 0; z undefined."
